Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,HUDMedianIncomeAmount,TotalMonthlyIncomeAmount,LTVRatioPercent,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,PropertyUsageType,PropertyUnitCount,PropertyType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,Borrower1SexType,Borrower2SexType,Borrower1Race1Type,Borrower2Race1Type,EmploymentBorrowerSelfEmployed,min_credit_score,avg_age
2024,2821822,Cincinnati,39,061,17140,19,97202,90079,102300,22177,80,6.45,433600,17,25,4,5,0,1,01,0,360,360,01,1,1,PT01,2,0,34,30,2,1,5,5,0,4,32
2024,2821823,Cincinnati,39,097,18140,8,97679,89663,100900,11584,80,6.5,240000,16,27,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,45,NA,1,NA,NA,8,1,5,45
2024,2821824,Cincinnati,39,049,18140,26,110799,89663,100900,8558,80,6.75,224000,25,26,5,NA,0,1,01,0,360,360,01,1,1,PT05,1,1,43,NA,2,NA,5,8,0,5,43
2024,2821825,Cincinnati,39,165,17140,11,114464,90079,102300,6520,80,6.375,200800,25,25,5,NA,0,1,01,0,360,360,01,1,2,PT04,1,0,25,NA,1,NA,5,8,0,5,25
2024,2821826,Cincinnati,39,061,17140,27,80250,90079,102300,9533,80,6.625,197200,19,38,4,NA,0,1,01,0,360,360,01,1,2,PT04,1,0,31,NA,1,NA,5,8,0,4,31
2024,2821827,Cincinnati,39,025,17140,6,58539,90079,102300,12095,76,6.5,239000,15,32,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,39,46,2,1,5,5,0,5,42.5
2024,2821828,Cincinnati,39,071,99999,5,59167,70655,79500,14536,80,6.5,375000,19,38,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,32,28,1,2,5,NA,0,5,30
2024,2821829,Cincinnati,39,025,17140,10,74614,90079,102300,13799,85,6.875,297500,18,40,5,NA,12,1,01,0,360,360,01,2,1,PT07,1,0,62,NA,1,NA,5,8,0,5,62
2024,2821830,Cincinnati,18,097,26900,25,107444,85612,97300,17500,82,6.625,369300,18,43,5,4,12,1,01,0,360,360,01,1,1,PT07,2,0,32,34,2,1,5,5,0,4,33
2024,2821831,Cincinnati,39,049,18140,29,105893,89663,100900,9147,80,6.875,212000,23,43,4,4,0,1,01,0,360,360,01,1,1,PT06,2,1,29,26,1,2,5,5,0,4,27.5
2024,2821832,Cincinnati,39,165,17140,31,92733,90079,102300,8509,73,7,226000,22,24,4,NA,0,2,01,0,360,360,01,1,1,PT05,1,0,42,NA,1,NA,2,8,0,4,42
2024,2821833,Cincinnati,21,037,17140,6,97470,90079,102300,10502,33,6.125,146300,19,27,4,5,0,2,01,0,180,180,01,1,1,PT01,2,0,60,63,1,2,5,5,0,4,61.5
2024,2821834,Cincinnati,12,011,33100,21,111316,73392,84500,46065,75,6.625,637500,14,29,4,NA,0,1,01,0,360,360,01,1,1,PT11,1,0,45,NA,1,NA,NA,8,1,4,45
2024,2821835,Cincinnati,39,089,18140,17,95492,89663,100900,12192,80,6.75,371920,25,31,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,46,NA,1,NA,5,8,0,5,46
2024,2821836,Cincinnati,18,057,26900,15,144020,85612,97300,22010,80,6.875,508000,19,26,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,34,NA,1,NA,5,8,0,5,34
2024,2821837,Cincinnati,18,005,18020,8,82125,83855,95300,12539,54,6.125,295000,24,31,5,5,0,1,01,0,180,180,01,1,1,PT01,2,0,39,39,1,2,5,5,0,5,39
2024,2821838,Cincinnati,18,063,26900,14,135714,85612,97300,15800,64,6.125,250000,16,37,4,4,0,1,01,0,180,180,01,1,1,PT07,2,0,45,42,1,2,5,5,0,4,43.5
2024,2821839,Cincinnati,39,017,17140,27,153319,90079,102300,8733,78,6.125,268000,32,33,4,5,0,1,01,0,180,180,01,1,1,PT01,2,0,22,23,1,2,5,5,0,4,22.5
2024,2821840,Cincinnati,39,061,17140,21,146250,90079,102300,16973,80,6.375,316000,15,27,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,43,46,1,2,5,5,0,5,44.5
2024,2821841,Cincinnati,39,061,17140,17,151250,90079,102300,13772,33,6.5,190000,17,18,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,42,42,2,1,5,5,0,5,42
2024,2821842,Cincinnati,39,061,17140,15,163026,90079,102300,22621,70,6.375,542500,19,20,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,34,38,1,2,5,5,0,5,36
2024,2821843,Cincinnati,47,149,34980,24,109000,88173,100500,19812,69,6.75,330000,13,28,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,29,30,1,2,5,5,0,5,29.5
2024,2821845,Cincinnati,39,083,34540,17,172624,73861,82800,6205,56,6.75,235000,33,43,5,4,0,2,01,0,360,360,01,1,1,PT01,2,0,66,63,1,2,5,5,0,4,64.5
2024,2821846,Cincinnati,39,035,17460,12,115250,82683,94000,11622,90,6.6,296670,22,25,5,4,25,1,01,0,360,360,01,1,1,PT01,2,1,27,25,1,2,5,5,0,4,26
2024,2821847,Cincinnati,21,111,31140,15,187308,81939,89300,20800,80,6.875,412000,17,34,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,61,58,1,2,5,5,1,5,59.5
2024,2821848,Cincinnati,18,087,99999,5,81637,80970,90800,15430,59,6.375,284500,14,21,5,NA,0,2,01,0,360,360,01,1,1,PT01,1,0,43,NA,1,NA,5,8,1,5,43
2024,2821849,Cincinnati,39,049,18140,24,115703,89663,100900,9914,70,6.5,291760,26,33,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,28,NA,2,NA,5,8,0,5,28
2024,2821850,Cincinnati,18,057,26900,33,103750,85612,97300,7978,80,6.75,240000,25,43,5,5,0,1,01,0,360,360,01,1,1,PT07,2,1,29,28,1,2,5,5,0,5,28.5
2024,2821851,Cincinnati,39,061,17140,18,150893,90079,102300,17475,62,6.5,324900,22,38,5,NA,0,1,01,0,360,360,01,1,1,PT05,1,0,69,NA,2,NA,5,8,0,5,69
2024,2821852,Cincinnati,39,113,19430,11,96560,80365,92400,10315,80,6.125,210000,24,38,4,NA,0,2,01,0,180,180,01,1,1,PT01,1,0,45,NA,2,NA,5,8,0,4,45
2024,2821853,Cincinnati,21,067,30460,19,129965,83147,93400,6469,47,6.125,164000,28,40,4,NA,0,6,01,0,180,180,01,1,1,PT01,1,0,43,NA,NA,NA,NA,8,0,4,43
2024,2821854,Cincinnati,39,017,17140,27,126071,90079,102300,36956,80,6.875,480000,11,20,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,64,63,1,2,5,5,1,5,63.5
2024,2821855,Cincinnati,39,061,17140,5,113846,90079,102300,41394,80,6.75,532000,11,24,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,62,55,1,2,5,5,1,5,58.5
2024,2821856,Cincinnati,18,057,26900,27,119293,85612,97300,9544,80,6.5,284000,24,33,4,5,0,1,01,0,360,360,01,1,1,PT07,2,1,39,32,1,2,5,5,0,4,35.5
2024,2821857,Cincinnati,39,017,17140,15,126464,90079,102300,17854,80,6.5,356000,16,24,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,33,25,1,2,5,5,0,5,29
2024,2821858,Cincinnati,39,017,17140,35,86406,90079,102300,11377,80,6.625,298400,22,43,4,4,0,1,01,0,360,360,01,1,1,PT01,2,1,39,38,2,1,5,5,0,4,38.5
2024,2821859,Cincinnati,39,165,17140,32,163906,90079,102300,15118,80,6.375,420000,21,43,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,48,NA,1,NA,2,8,0,5,48
2024,2821860,Cincinnati,37,167,10620,15,73221,71802,80500,19416,78,6.25,340750,13,43,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,48,46,1,2,5,5,0,4,47
2024,2821861,Cincinnati,21,101,21780,6,67352,77679,87300,16103,80,6.75,412000,29,39,4,4,0,1,01,0,360,360,01,1,1,PT01,2,0,28,27,1,2,5,5,0,4,27.5
2024,2821862,Cincinnati,05,075,99999,7,58578,56299,63400,5291,46,6,72850,19,28,5,5,0,2,01,0,120,120,01,1,1,PT01,2,0,46,48,1,2,5,5,0,5,47
2024,2821863,Cincinnati,22,101,34020,25,65625,55408,62200,10321,30,5.875,80000,12,25,4,4,0,6,01,0,120,120,01,1,1,PT01,2,0,54,54,1,2,5,5,0,4,54
2024,2821864,Cincinnati,37,067,49180,26,112659,70599,81300,21254,63,5.875,332500,16,16,5,5,0,1,01,0,180,180,01,1,1,PT01,2,0,62,53,1,2,5,5,0,5,57.5
2024,2821866,Cincinnati,05,119,30780,35,152744,75767,83100,17167,70,6.375,231000,12,24,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,42,NA,1,NA,5,8,0,5,42
2024,2821867,Cincinnati,47,167,32820,14,110667,72130,79200,18776,80,6.625,408000,16,43,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,59,61,1,2,5,5,1,5,60
2024,2821868,Cincinnati,47,157,32820,33,197095,72130,79200,18333,49,6.25,500000,26,26,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,46,39,1,2,5,NA,0,5,42.5
2024,2821869,Cincinnati,47,157,32820,12,178462,72130,79200,20704,68,6.25,250000,12,20,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,61,58,1,2,5,5,0,5,59.5
2024,2821870,Cincinnati,47,157,32820,66,151522,72130,79200,9551,75,6.25,444750,36,38,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,39,NA,1,NA,5,8,0,5,39
2024,2821872,Cincinnati,05,143,22220,20,101146,80285,92400,7651,80,6.375,264000,27,38,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,29,NA,1,NA,5,8,0,5,29
2024,2821873,Cincinnati,21,029,31140,8,94722,88819,95900,6809,80,7.125,251920,33,42,3,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,40,NA,2,NA,5,8,1,3,40
2024,2821874,Cincinnati,21,239,30460,9,110588,89904,95200,12828,74,6.75,260000,17,18,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,47,47,1,2,5,5,0,5,47
2024,2821875,Cincinnati,21,067,30460,20,81696,89904,95200,7729,65,6.625,276250,30,30,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,46,NA,NA,NA,NA,8,0,5,46
2024,2821876,Cincinnati,21,209,30460,10,117857,89904,95200,13756,73,6.5,329000,19,23,5,5,0,2,01,0,360,360,01,1,1,PT07,2,0,40,40,1,2,5,5,0,5,40
2024,2821877,Cincinnati,18,063,26900,17,94699,93688,101200,7496,67,6.875,280000,31,31,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,70,66,1,2,5,5,0,5,68
2024,2821878,Cincinnati,18,057,26900,15,152963,93688,101200,7748,67,6.75,255000,28,43,4,NA,0,6,01,0,360,360,01,1,1,PT07,1,0,47,NA,1,NA,5,8,0,4,47
2024,2821879,Cincinnati,39,113,19430,27,121984,87717,92900,16250,80,6.875,167900,10,17,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,69,NA,1,NA,5,8,0,5,69
2024,2821880,Cincinnati,39,015,17140,8,73189,97826,103700,9518,57,7.25,205000,20,23,5,4,0,6,01,0,360,360,01,1,1,PT01,2,0,46,45,2,1,5,5,0,4,45.5
2024,2821881,Cincinnati,39,017,17140,29,86184,97826,103700,18170,80,6.75,288000,13,19,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,30,33,2,1,5,5,0,5,31.5
2024,2821882,Cincinnati,21,037,17140,14,72589,97826,103700,19396,80,6.875,391200,18,35,4,5,0,1,01,0,360,360,01,1,1,PT01,2,0,37,37,1,2,5,5,1,4,37
2024,2821883,Cincinnati,39,061,17140,5,121903,97826,103700,9263,80,6.75,242640,23,30,5,4,0,1,01,0,360,360,01,1,1,PT01,2,1,27,27,2,1,NA,5,0,4,27
2024,2821884,Cincinnati,17,165,99999,8,74844,79197,81400,5758,80,6.125,36000,10,10,4,NA,0,1,01,0,180,180,01,1,1,PT01,1,1,33,NA,NA,NA,5,8,0,4,33
2024,2821885,Cincinnati,39,063,22300,15,102541,88135,95400,18975,35,6.25,160250,11,21,4,4,0,1,01,0,180,180,01,1,1,PT01,2,0,55,46,1,2,5,5,0,4,50.5
2024,2821887,Cincinnati,39,109,19430,5,97414,87717,92900,7821,80,6.125,224000,29,40,3,5,0,1,01,0,180,180,01,1,1,PT01,2,0,60,63,1,2,5,5,0,3,61.5
2024,2821888,Cincinnati,39,165,17140,9,129252,97826,103700,33510,70,6.5,546700,15,16,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,30,31,NA,NA,5,5,1,5,30.5
2024,2821889,Cincinnati,21,113,30460,14,57560,89904,95200,11667,75,6.5,260000,19,19,5,5,0,2,01,0,360,360,01,1,1,PT01,2,0,32,34,1,2,5,5,0,5,33
2024,2821890,Cincinnati,39,061,17140,5,148198,97826,103700,5416,80,6.5,252000,40,42,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,28,NA,2,NA,5,8,0,4,28
2024,2821891,Cincinnati,39,107,16380,9,77622,95357,101200,8938,80,6.5,176000,17,22,4,5,0,1,01,0,360,360,01,1,1,PT01,2,1,23,22,1,2,5,5,0,4,22.5
2024,2821892,Cincinnati,39,011,47540,6,112656,93517,99300,8759,80,6.875,246400,23,36,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,30,29,1,2,5,5,0,5,29.5
2024,2821893,Cincinnati,39,169,49300,8,81318,83546,87300,8296,80,6.875,183200,19,19,4,5,0,1,01,0,360,360,01,1,1,PT01,2,0,20,20,1,2,5,5,1,4,20
2024,2821894,Cincinnati,39,017,17140,6,114838,97826,103700,19234,67,6.75,483000,20,33,4,5,0,2,01,0,360,360,01,1,1,PT01,2,0,73,74,1,2,5,5,1,4,73.5
2024,2821895,Cincinnati,39,165,17140,17,132550,97826,103700,10767,56,6.25,155000,18,39,5,5,0,1,01,0,360,360,01,1,1,PT06,2,0,69,64,1,2,5,5,0,5,66.5
2024,2821896,Cincinnati,39,085,17460,12,97926,90488,97200,15025,79,6.875,281400,17,18,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,36,35,1,2,5,5,0,5,35.5
2024,2821897,Cincinnati,39,017,17140,24,99659,97826,103700,11869,63,6.875,255000,19,39,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,38,39,1,2,5,5,0,5,38.5
2024,2821898,Cincinnati,39,061,17140,14,175208,97826,103700,10833,90,7,364500,29,33,5,4,25,1,01,0,360,360,01,1,1,PT01,2,0,25,25,1,NA,5,NA,0,4,25
2024,2821899,Cincinnati,39,165,17140,6,108588,97826,103700,20926,55,6.5,600000,23,26,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,36,34,1,2,5,5,1,5,35
2024,2821900,Cincinnati,39,113,19430,11,102727,87717,92900,20325,60,6.875,300000,15,26,5,NA,0,6,01,0,360,360,01,1,1,PT01,1,0,58,NA,1,NA,5,8,0,5,58
2024,2821901,Cincinnati,39,165,17140,30,92333,97826,103700,12818,85,6.875,395200,26,27,5,5,25,1,01,0,360,360,01,1,1,PT01,2,1,33,31,1,2,5,5,0,5,32
2024,2821902,Cincinnati,39,061,17140,8,108405,97826,103700,25624,70,6.75,650300,21,29,5,5,0,6,01,0,360,360,01,1,1,PT01,2,0,64,62,1,2,5,5,1,5,63
2024,2821903,Cincinnati,39,017,17140,21,110350,97826,103700,7773,80,7,254400,27,28,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,29,NA,1,NA,5,8,0,5,29
2024,2821904,Cincinnati,39,165,17140,12,144600,97826,103700,7311,80,6.875,312000,35,42,4,4,0,2,01,0,360,360,01,1,1,PT07,2,0,32,32,2,1,5,5,0,4,32
2024,2821905,Cincinnati,21,111,31140,22,100373,88819,95900,7262,80,6.75,234000,27,33,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,32,NA,NA,NA,NA,8,0,5,32
2024,2821906,Cincinnati,39,165,17140,13,177106,97826,103700,7897,75,6.875,262500,28,29,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,1,37,NA,1,NA,5,8,0,5,37
2024,2821907,Cincinnati,39,017,17140,27,137443,97826,103700,16720,73,6.875,387000,21,39,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,76,73,1,2,5,5,0,5,74.5
2024,2821908,Cincinnati,39,061,17140,43,58370,97826,103700,10320,45,6.625,110000,13,17,5,5,0,6,01,0,180,180,01,1,1,PT01,2,0,60,56,1,2,5,5,0,5,58
2024,2821909,Cincinnati,39,037,24820,4,82404,78204,83000,4645,23,7,70000,16,16,5,NA,0,2,01,0,360,360,01,1,1,PT01,1,0,57,NA,1,NA,5,8,0,5,57
2024,2821910,Cincinnati,39,061,17140,69,77284,97826,103700,6944,68,6.5,152500,20,21,4,4,0,1,01,0,360,360,01,1,1,PT01,2,1,25,23,1,2,5,5,0,4,24
2024,2821911,Cincinnati,17,089,16980,20,152308,106055,109800,10833,80,6.625,356000,32,36,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,46,NA,1,NA,NA,8,0,5,46
2024,2821912,Cincinnati,17,097,16980,15,137917,106055,109800,15792,80,6.625,448000,25,36,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,30,31,1,2,5,5,0,4,30.5
2024,2821913,Cincinnati,37,183,39580,8,250001,113293,122300,28750,79,6.625,760000,20,30,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,32,31,1,2,5,5,0,5,31.5
2024,2821914,Cincinnati,21,081,17140,5,93169,97826,103700,8524,75,6.75,357000,33,34,5,5,0,2,01,0,360,360,01,1,1,PT01,2,0,29,29,1,2,5,5,0,5,29
2024,2821915,Cincinnati,39,061,17140,19,181220,97826,103700,14668,80,6.75,492000,28,42,5,NA,0,1,01,0,360,360,01,1,1,PT07,1,0,44,NA,2,NA,5,8,0,5,44
2024,2821916,Cincinnati,39,061,17140,12,124667,97826,103700,14554,64,6.875,410000,22,31,5,5,0,2,01,0,360,360,01,1,1,PT01,2,0,36,36,1,2,5,5,0,5,36
2024,2821917,Cincinnati,39,061,17140,16,168750,97826,103700,16709,39,6.875,264000,15,32,4,4,0,2,01,0,360,360,01,1,1,PT01,2,0,53,50,2,1,5,5,0,4,51.5
2024,2821918,Cincinnati,39,041,18140,17,143839,97262,103300,11083,83,6.75,464000,35,38,5,NA,25,1,01,0,360,360,01,1,1,PT01,1,0,34,NA,1,NA,5,8,0,5,34
2024,2821919,Cincinnati,21,029,31140,8,102288,88819,95900,9021,76,6.5,221000,20,40,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,37,35,1,2,NA,5,0,5,36
2024,2821920,Cincinnati,39,107,16380,3,104324,95357,101200,5499,80,7,158000,24,31,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,23,NA,1,NA,5,8,0,5,23
2024,2821921,Cincinnati,21,111,31140,13,146959,88819,95900,17229,70,6.75,340000,18,39,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,44,46,2,1,5,5,0,4,45
2024,2821923,Cincinnati,39,061,17140,13,164343,97826,103700,27460,80,6.125,640000,19,27,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,42,43,1,2,5,5,1,5,42.5
2024,2821924,Cincinnati,39,165,17140,14,109224,97826,103700,17386,68,6.375,500000,30,40,5,NA,0,6,01,0,180,180,01,1,1,PT07,1,0,39,NA,1,NA,5,8,0,5,39
2024,2821925,Cincinnati,39,165,17140,13,107994,97826,103700,8708,80,7,288800,28,34,5,4,0,1,01,0,360,360,01,1,1,PT07,2,1,27,29,2,1,5,5,0,4,28
2024,2821926,Cincinnati,39,107,16380,5,105330,95357,101200,4696,80,6.875,164000,29,37,4,4,0,1,01,0,360,360,01,1,1,PT01,2,1,21,23,2,1,5,5,0,4,22
2024,2821927,Cincinnati,39,025,17140,8,90735,97826,103700,17825,80,6.75,336000,17,18,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,24,23,2,1,5,5,1,4,23.5
2024,2821928,Cincinnati,39,109,19430,7,123098,87717,92900,9708,33,6.75,150000,21,40,4,4,0,6,01,0,180,180,01,1,1,PT01,2,0,67,66,1,2,5,5,1,4,66.5
2024,2821929,Cincinnati,39,011,47540,4,127857,93517,99300,5010,80,6.875,228000,36,36,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,22,NA,2,NA,5,8,0,4,22
2024,2821930,Cincinnati,21,185,31140,11,117833,88819,95900,13512,80,7,320000,20,38,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,27,27,2,1,5,5,0,4,27
2024,2821931,Cincinnati,21,117,17140,11,123472,97826,103700,7750,70,6.875,238000,26,31,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,28,27,1,2,5,5,0,5,27.5
2024,2821932,Cincinnati,39,089,18140,9,111875,97262,103300,10081,80,7,448000,36,43,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,23,NA,1,NA,5,8,1,4,23
2024,2821933,Cincinnati,39,061,17140,11,115497,97826,103700,3958,80,6.875,143200,30,43,4,NA,0,1,01,0,360,360,01,1,1,PT06,1,1,23,NA,1,NA,5,8,0,4,23
2024,2821934,Cincinnati,39,061,17140,17,174620,97826,103700,18626,59,6.5,422500,23,30,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,44,41,1,2,5,5,1,5,42.5
2024,2821935,Cincinnati,39,017,17140,27,137443,97826,103700,20875,34,6.5,170000,11,17,5,5,0,6,01,0,180,180,01,1,1,PT01,2,0,61,59,1,2,NA,NA,0,5,60
2024,2821936,Cincinnati,21,185,31140,13,203173,88819,95900,20009,80,6.75,638846,27,34,5,5,0,1,01,0,360,360,01,1,1,PT07,2,0,58,57,1,2,5,5,0,5,57.5
2024,2821937,Cincinnati,39,113,19430,14,76155,87717,92900,5926,85,6.875,146965,24,39,5,NA,12,1,01,0,360,360,01,1,1,PT01,1,0,39,NA,2,NA,5,8,0,5,39
2024,2821938,Cincinnati,39,165,17140,30,166636,97826,103700,9167,80,6.75,225600,21,21,4,5,0,1,01,0,360,360,01,1,1,PT01,2,1,61,53,1,2,5,5,0,4,57
2024,2821939,Cincinnati,39,107,16380,5,105330,95357,101200,9840,80,6.75,280000,23,27,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,26,26,1,2,5,5,0,5,26
2024,2821940,Cincinnati,39,113,19430,25,47552,87717,92900,3250,80,6.875,112000,32,34,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,40,NA,1,NA,5,8,0,5,40
2024,2821941,Cincinnati,47,063,34100,13,74446,70114,78300,11749,80,6.5,367200,22,41,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,60,64,1,2,5,5,0,5,62
2024,2821942,Cincinnati,01,095,10700,26,68403,71511,68200,4956,50,6.5,260000,37,43,3,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,65,NA,2,NA,5,8,0,3,65
2024,2821943,Cincinnati,01,083,26620,29,138160,99604,113600,13051,79,6.625,257500,15,36,5,5,0,1,01,0,360,360,01,1,1,PT01,2,1,43,38,2,1,5,5,0,5,40.5
2024,2821944,Cincinnati,39,137,99999,24,86684,97190,103200,10517,65,6.375,100000,11,11,5,4,0,1,01,0,180,180,01,1,1,PT01,2,0,23,22,NA,2,NA,5,0,4,22.5
2024,2821945,Cincinnati,18,075,99999,7,67604,77754,81100,4982,63,6.5,33900,9,22,4,5,0,1,01,0,180,180,01,1,1,PT01,2,1,63,29,1,1,5,5,0,4,46
2024,2821946,Cincinnati,21,101,21780,10,103333,71953,81400,8897,27,6.375,102902,14,34,5,4,0,1,01,0,360,360,01,1,1,PT01,2,0,45,41,1,2,5,5,0,4,43
2024,2821947,Cincinnati,39,149,43380,2,86215,89458,95000,10882,80,6.875,280000,21,40,5,3,0,1,01,0,360,360,01,1,1,PT01,2,0,26,27,2,1,5,5,0,3,26.5
2024,2821948,Cincinnati,39,017,17140,9,106908,97826,103700,3333,79,6.75,75000,23,38,4,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,26,NA,2,NA,5,8,0,4,26
2024,2821949,Cincinnati,21,111,31140,24,150905,88819,95900,11623,85,6.75,467500,33,36,4,5,12,1,01,0,360,360,01,1,1,PT07,2,0,26,27,1,2,5,5,0,4,26.5
2024,2821950,Cincinnati,39,049,18140,16,121042,97262,103300,10443,85,6.875,274500,24,24,5,5,25,1,01,0,360,360,01,1,1,PT01,2,1,28,25,1,2,5,5,0,5,26.5
2024,2821951,Cincinnati,39,165,17140,9,120893,97826,103700,28203,70,6.75,587900,17,24,4,4,0,1,01,0,360,360,01,1,1,PT07,2,0,50,52,2,1,5,5,0,4,51
2024,2821952,Cincinnati,39,005,11740,6,74211,77016,81500,4762,80,7,164000,27,28,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,35,NA,1,NA,5,8,1,5,35
2024,2821953,Cincinnati,39,107,16380,3,104324,95357,101200,7401,80,6.875,244000,27,35,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,29,30,1,2,5,5,0,5,29.5
2024,2821954,Cincinnati,21,111,31140,31,107113,88819,95900,17083,80,6.75,388000,19,23,4,4,0,1,01,0,360,360,01,1,1,PT07,2,0,41,34,1,2,5,5,0,4,37.5
2024,2821956,Cincinnati,39,017,17140,28,138378,97826,103700,20043,80,6.75,607900,26,35,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,0,52,NA,1,NA,2,8,1,5,52
2024,2821957,Cincinnati,39,011,47540,6,112656,93517,99300,8947,91,6.875,245000,23,31,5,5,30,1,01,0,360,360,01,1,1,PT01,2,0,28,28,1,2,5,5,0,5,28
2024,2821958,Cincinnati,21,015,17140,13,132807,97826,103700,3678,26,6.125,85300,28,28,5,NA,0,2,01,0,180,180,01,1,1,PT01,1,0,50,NA,1,NA,5,8,0,5,50
2024,2821959,Cincinnati,21,049,30460,5,106490,89904,95200,13223,70,6.75,315000,26,37,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,31,32,1,2,5,5,1,5,31.5
2024,2821960,Cincinnati,39,169,49300,2,80959,83546,87300,8587,80,7,220000,21,22,5,5,0,1,01,0,360,360,01,1,1,PT01,2,0,28,28,1,2,5,5,1,5,28
2024,2821961,Cincinnati,18,097,26900,43,49615,93688,101200,5523,80,6.875,252000,35,36,5,NA,0,1,01,0,360,360,01,1,1,PT01,1,1,27,NA,1,NA,5,8,0,5,27
2024,2821962,Cincinnati,39,061,17140,6,128170,97826,103700,21153,80,6.625,380000,12,27,5,5,0,1,01,0,360,360,01,1,1,PT07,2,1,28,32,2,1,3,5,0,5,30
2024,2821963,Cincinnati,42,129,38300,10,78375,96434,100600,7723,52,6.5,131500,18,19,5,5,0,2,01,0,180,180,01,1,1,PT01,2,0,64,69,1,2,5,5,0,5,66.5
2024,2821964,Cincinnati,39,061,17140,13,194293,97826,103700,21583,39,6.25,150000,11,16,5,NA,0,1,01,0,180,180,01,1,1,PT05,1,0,51,NA,1,NA,5,8,0,5,51
2024,2821965,Cincinnati,39,041,18140,15,103854,97262,103300,19250,80,7.25,532000,25,31,4,5,0,1,01,0,360,360,01,1,1,PT01,2,0,37,38,1,2,5,5,0,4,37.5
