Year,LoanCharacteristicsID,Bank,FIPSStateNumericCode,FIPSCountyCode,CoreBasedStatisticalAreaCode,CensusTractIdentifier,CensusTractMinorityRatioPercent,CensusTractMedFamIncomeAmount,LocalAreaMedianIncomeAmount,TotalMonthlyIncomeAmount,HUDMedianIncomeAmount,LoanAcquisitionActualUPBAmt,LTVRatioPercent,NoteDate,LoanAcquisitionDate,LoanPurposeType,ProductCategoryName,MortgageType,ScheduledTotalPaymentCount,LoanAmortizationMaxTermMonths,MortgageLoanSellerInstType,BorrowerCount,BorrowerFirstTimeHomebuyer,Borrower1Race1Type,Borrower2Race1Type,Borrower1SexType,Borrower2SexType,Borrower1AgeAtApplicationYears,Borrower2AgeAtApplicationYears,PropertyUsageType,PropertyUnitCount,NoteRatePercent,NoteAmount,HousingExpenseRatioPercent,TotalDebtExpenseRatioPercent,Borrower1CreditScoreValue,Borrower2CreditScoreValue,PMICoveragePercent,EmploymentBorrowerSelfEmployed,PropertyType,IndexSourceType,MarginRatePercent,PrepaymentPenaltyExpirationDate,Borrower1EthnicityType,Borrower1Race2Type,Borrower1Race3Type,Borrower1Race4Type,Borrower1Race5Type,Borrower2EthnicityType,Borrower2Race2Type,Borrower2Race3Type,Borrower2Race4Type,Borrower2Race5Type,HOEPALoanStatusType,LienPriorityType
2024,2820989,Boston,25,027,49340,7411.02,25.172,226211,109247,31318,111400,300000,28,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,58,998,1,1,6.75,300000,10.32,10.75,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2820990,Boston,44,005,39300,0404.00,11.607,129821,103773,37500,113200,301000,51,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,54,998,2,1,6.624,301000,14.92,23.43,5,9,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2820991,Boston,23,005,38860,0020.01,20.039,96369,104743,13156,112500,430000,73,2024,2024,6,01,0,360,360,01,1,0,5,8,2,4,68,998,1,1,6.375,430000,24.79,25.01,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2820992,Boston,25,017,14460,3416.00,53.042,122429,134646,15584,142000,692750,85,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,31,32,1,2,6.375,692750,32.77,34.31,9,9,30,0,PT04,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2820993,Boston,23,031,38860,0052.00,10.724,92138,104743,13062,112500,496800,90,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,43,47,1,1,6.625,496800,31.24,37.7,5,5,25,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2820994,Boston,12,009,37340,0641.28,22.458,142371,87701,20156,99700,489200,95,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,34,998,1,1,6.625,489200,20.8,42.04,4,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2820995,Boston,50,027,30100,9654.00,8.863,93472,94699,15250,100500,700000,78,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,45,998,1,1,6.75,700000,34.24,35.36,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2820996,Boston,09,003,25540,5203.01,34.763,119934,115967,6477,122400,247500,90,2024,2024,1,01,0,360,360,01,1,1,5,8,2,4,25,998,1,1,6.75,247500,38,39.54,4,9,25,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2820997,Boston,25,017,14460,3741.00,41.793,163704,134646,23753,142000,766550,54,2024,2024,1,01,0,360,360,01,2,0,2,2,2,1,40,41,1,1,6.125,766550,26.19,35.24,5,5,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2820998,Boston,25,017,14460,3336.02,35.055,118125,134646,18026,142000,410000,51,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,32,33,1,1,6.375,410000,17.54,23.12,5,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2820999,Boston,34,027,35620,0442.00,14.622,215114,113844,22722,119300,340000,33,2024,2024,2,01,0,360,360,01,1,0,6,8,2,4,66,998,2,1,6.5,340000,26.49,42.72,5,9,0,1,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821000,Boston,33,011,31700,0029.01,15.423,131509,118936,14178,126000,300000,43,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,41,998,1,1,6.125,300000,24.53,27.27,5,9,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821001,Boston,25,013,44140,8132.06,14.296,117051,92168,11133,96500,420000,75,2024,2024,1,01,0,360,360,01,2,0,5,4,2,2,65,63,1,1,6.375,420000,29.98,38.6,4,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,3,7,7,7,7,2,1
2024,2821002,Boston,50,007,15540,0021.03,8.133,121763,110659,6625,118900,194400,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,20,998,1,1,6.375,194400,28.86,35.19,3,9,0,1,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821003,Boston,33,017,14460,0842.02,7.818,97083,134646,13929,142000,474654,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,41,998,1,1,6.25,474654,21.31,37.98,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821004,Boston,23,031,38860,0302.05,12.436,75739,104743,8941,112500,321005,95,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,50,998,1,1,7,321005,27.6,41.24,5,9,30,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821005,Boston,25,009,14460,2041.01,30.21,93672,134646,31567,142000,560000,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,48,998,1,1,6.625,560000,14.67,30.08,3,9,0,0,PT06,99,9999,9999-12-31,1,7,7,7,7,5,8,8,8,8,2,1
2024,2821006,Boston,25,025,14460,1801.01,22.45,114067,134646,33155,142000,475000,47,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,33,33,1,1,6.25,475000,19,26,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821007,Boston,50,007,15540,0033.01,17.44,168466,110659,17678,118900,719000,100,2024,2024,1,01,2,360,360,01,2,0,5,5,1,2,32,28,1,1,6.25,719000,32.4,43.1,5,5,0,0,PT07,99,9999,9999-12-31,2,7,7,7,7,3,7,7,7,7,2,1
2024,2821008,Boston,25,027,49340,7307.00,31.94,118970,109247,14095,111400,495000,90,2024,2024,1,01,0,360,360,01,2,1,5,5,1,1,31,31,1,1,6.5,495000,27.54,35.88,5,5,25,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821009,Boston,25,027,49340,7306.00,21.456,152194,109247,18219,111400,280000,80,2024,2024,1,01,0,360,360,01,3,1,5,5,2,2,30,57,1,1,6.125,280000,17.33,18.92,5,5,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821010,Boston,25,005,39300,6531.01,13.855,102336,103773,9167,113200,204000,50,2024,2024,6,01,0,360,360,01,2,0,5,5,1,2,58,57,1,1,6.5,204000,18.08,18.87,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821011,Boston,50,027,30100,9651.00,9.6,104116,94699,16521,100500,330000,69,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,41,42,1,1,6.75,330000,16.49,27.27,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821012,Boston,50,021,40860,9628.00,7.421,102589,90270,27293,95000,250000,44,2024,2024,6,01,0,240,240,01,2,0,5,5,1,1,40,42,2,1,6.625,250000,22.7,48.71,4,3,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821013,Boston,25,001,12700,0122.00,7.735,144688,118599,29167,122700,290000,50,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,51,51,2,1,6.624,290000,18.56,27.02,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821014,Boston,25,017,14460,3567.01,23.952,206518,134646,18167,142000,550000,46,2024,2024,1,01,0,360,360,01,1,0,6,8,3,4,47,998,1,1,6.125,550000,25.29,25.63,5,9,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821015,Boston,25,025,14460,0406.00,19.061,212159,134646,34292,142000,550000,58,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,32,32,1,1,6.125,550000,12.73,13.27,5,5,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821016,Boston,25,025,14460,0712.01,58.68,82525,134646,32313,142000,575000,25,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,46,998,1,1,6.125,575000,21.7,34.81,5,9,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821017,Boston,25,003,38340,9141.00,12.18,106603,92531,3943,101900,130000,49,2024,2024,2,01,0,360,360,01,1,0,5,8,2,4,43,998,1,1,6.25,130000,32.49,41.24,3,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821018,Boston,25,003,38340,9008.00,11.671,107727,92531,19057,101900,384300,90,2024,2024,1,01,0,360,360,01,2,1,5,3,1,2,43,41,1,1,6.625,384300,16.33,30.64,4,4,25,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821019,Boston,25,003,38340,9313.00,8.364,85563,92531,7800,101900,248000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,30,998,1,1,6.875,248000,25.09,34.11,5,9,0,0,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821020,Boston,25,003,38340,9334.00,6.405,102692,92531,8174,101900,260000,80,2024,2024,1,01,0,360,360,01,1,1,6,8,3,4,63,998,1,1,6.875,260000,26.57,45.7,5,9,0,0,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821021,Boston,25,003,38340,9141.00,12.18,106603,92531,4329,101900,129876,35,2024,2024,1,01,0,360,360,01,2,1,5,2,1,2,61,52,1,1,6.25,130000,26.45,38.51,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821022,Boston,25,025,14460,0202.00,24.553,198958,134646,8157,142000,412000,72,2024,2024,6,01,0,360,360,01,2,0,6,6,1,2,50,49,1,1,6.25,412000,35.93,46.98,5,5,0,1,PT06,99,9999,9999-12-31,1,7,7,7,7,3,7,7,7,7,2,1
2024,2821023,Boston,23,023,38860,9707.00,5.953,102161,104743,34927,112500,712000,80,2024,2024,1,01,0,360,360,01,2,0,5,6,1,3,32,35,2,1,6.875,712000,8.87,25.51,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,3,7,7,7,7,2,1
2024,2821024,Boston,45,051,34820,0403.00,7.685,95917,75945,32163,82900,245000,72,2024,2024,1,01,0,360,360,01,2,0,6,6,3,3,46,55,2,1,6.5,245000,11.14,21.39,5,5,0,0,PT06,99,9999,9999-12-31,3,7,7,7,7,3,7,7,7,7,2,1
2024,2821025,Boston,25,017,14460,3352.00,13.008,159212,134646,14775,142000,656000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,33,32,1,1,6.625,656000,33.89,41.58,5,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821026,Boston,24,033,47900,8067.14,92.724,79000,144539,15963,152900,372000,80,2024,2024,1,01,0,360,360,01,2,1,6,5,1,2,35,35,1,1,6.25,372000,21.55,35.01,4,4,0,0,PT06,99,9999,9999-12-31,1,7,7,7,7,2,7,7,7,7,2,1
2024,2821027,Boston,25,025,14460,1701.01,56.053,82269,134646,7534,142000,447000,79,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,37,998,1,1,6.375,447000,45.23,45.76,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821028,Boston,23,005,38860,0030.01,15.311,111141,104743,18329,112500,570950,95,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,30,30,1,1,6.625,570950,21.56,42.24,4,4,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821029,Boston,23,005,38860,0120.01,7.352,114048,104743,12981,112500,552900,95,2024,2024,1,01,0,360,360,01,2,1,6,6,2,1,34,35,1,1,7,552900,34.7,39.77,5,4,30,0,PT01,99,9999,9999-12-31,3,7,7,7,7,3,7,7,7,7,2,1
2024,2821030,Boston,23,005,38860,0034.00,9.055,118208,104743,11509,112500,250000,38,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,66,68,1,1,6.375,250000,21.31,40.6,5,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821031,Boston,25,009,14460,2174.02,16.926,75673,134646,9000,142000,205000,68,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,54,998,1,1,6.25,205000,19.84,43.24,5,9,0,1,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821032,Boston,23,015,99999,9752.00,5.782,74354,89383,7085,94900,214795,62,2024,2024,2,01,0,360,360,01,1,0,5,8,2,4,41,998,1,1,6.5,214795,25,48.2,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821033,Boston,25,017,14460,3321.00,21.046,189330,134646,24801,142000,492800,80,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,34,32,1,1,6.75,492800,14.82,22.38,4,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821034,Boston,44,007,39300,0114.05,18.053,165034,103773,22245,113200,520000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,44,36,2,1,6.875,520000,23.2,42.58,5,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821035,Boston,25,025,14460,1805.00,24.358,159063,134646,20153,142000,720000,90,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,29,30,1,1,6.625,720000,29.08,34.36,5,5,25,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821036,Boston,25,021,14460,4009.00,46.119,119034,134646,8604,142000,250000,46,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,35,998,1,1,6.25,250000,32.54,41.23,5,9,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821037,Boston,25,021,14460,4163.00,29.391,209421,134646,28344,142000,389000,53,2024,2024,1,01,0,360,360,01,2,1,5,5,1,1,55,56,1,1,6.49,389000,12.87,26.31,5,5,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821038,Boston,09,005,45860,2901.00,7.266,128015,110015,18791,114200,325000,49,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,32,66,1,1,6.5,325000,20.35,40.77,4,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821039,Boston,09,001,14860,2304.00,14.411,172250,135149,32208,145700,750000,63,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,38,38,1,1,6.375,750000,19.6,21.19,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821040,Boston,25,025,14460,1205.00,61.907,136563,134646,16071,142000,525000,60,2024,2024,2,01,0,360,360,01,1,0,5,8,1,4,42,998,1,1,6.375,525000,23.92,49.74,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821041,Boston,12,095,36740,0148.11,38.048,121699,83343,37636,90400,245000,34,2024,2024,1,01,0,360,360,01,1,0,2,8,1,4,53,998,2,1,6.5,245000,11.59,22.45,4,9,0,0,PT07,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821042,Boston,25,025,14460,1401.02,68.495,128125,134646,17636,142000,240000,35,2024,2024,1,01,0,360,360,01,2,0,5,6,2,3,50,54,1,1,6.125,240000,11.66,23.4,5,5,0,0,PT01,99,9999,9999-12-31,1,7,7,7,7,3,7,7,7,7,2,1
2024,2821043,Boston,25,025,14460,0304.00,15.601,192875,134646,35367,142000,700000,60,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,56,52,1,1,6.125,700000,14.99,15.39,5,5,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821044,Boston,25,027,49340,7307.00,31.94,118970,109247,34930,111400,485000,79,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,51,52,1,1,6.875,485000,12.55,12.89,5,5,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821045,Boston,12,009,37340,0711.00,7.988,94302,87701,19629,99700,285000,60,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,68,67,1,1,6.875,285000,14.52,40.09,5,5,0,0,PT07,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821046,Boston,23,005,38860,0018.00,13.081,129191,104743,153088,112500,290000,75,2024,2024,1,01,0,360,360,01,3,1,6,5,1,1,20,45,1,1,6.625,290000,3.9,4.21,4,5,0,1,PT06,99,9999,9999-12-31,3,7,7,7,7,2,7,7,7,7,2,1
2024,2821047,Boston,25,025,14460,0608.00,13.542,225706,134646,12500,142000,490500,90,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,29,998,1,1,6.25,490500,30.01,46.29,5,9,25,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821048,Boston,25,027,49340,7081.00,10.057,122500,109247,45190,111400,560000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,36,36,2,1,6.75,560000,7.06,34.24,5,4,0,0,PT01,99,9999,9999-12-31,1,7,7,7,7,2,7,7,7,7,2,1
2024,2821049,Boston,25,023,14460,5221.01,9.759,127857,134646,7433,142000,330000,50,2024,2024,6,01,0,360,360,01,1,0,5,8,2,4,43,998,1,1,6.625,330000,39.6,40.62,4,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821050,Boston,25,027,49340,7541.00,15.122,129837,109247,11503,111400,444000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,28,998,1,1,6.625,444000,32.72,33.13,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821051,Boston,25,013,44140,8131.01,8.668,119034,92168,6222,96500,264100,95,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,44,998,1,1,6.625,264100,35.09,47.97,4,9,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821052,Boston,23,019,12620,0020.00,7.796,113864,82139,5005,87900,210000,75,2024,2024,1,01,0,360,360,01,1,1,5,8,2,4,27,998,1,1,6.375,210000,33.19,39.13,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821053,Boston,23,021,99999,9607.00,10.199,63091,76315,15108,82400,108900,90,2024,2024,1,01,0,360,360,01,1,0,6,8,3,4,33,998,1,1,6.375,108900,6.07,36.13,4,9,25,0,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821054,Boston,23,019,12620,0180.00,6.735,83958,82139,4415,87900,185000,62,2024,2024,1,01,0,360,360,01,1,0,6,8,3,4,30,998,2,1,6.625,185000,0,43.93,4,9,0,0,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821055,Boston,23,027,99999,0440.00,6.164,89138,76315,24240,82400,177120,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,68,998,2,1,6.625,177120,2.31,15.38,5,9,0,1,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821056,Boston,23,015,99999,9755.00,6.256,84023,89383,9054,94900,228000,80,2024,2024,1,01,0,360,360,01,1,1,6,8,3,4,32,998,1,1,6.375,228000,17.33,39.5,4,9,0,0,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821057,Boston,23,015,99999,9751.00,6.835,87194,89383,10453,94900,388550,95,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,65,60,1,1,6.875,388550,27.45,32.78,5,5,30,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821058,Boston,23,001,30340,0460.00,5.53,106223,82684,7505,77500,235000,62,2024,2024,1,01,0,360,360,01,1,1,5,8,2,4,43,998,1,1,6.25,235000,20.75,20.82,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821059,Boston,23,025,99999,9668.02,5.446,78349,76315,8455,82400,326820,78,2024,2024,1,01,0,360,360,01,1,1,6,8,3,4,39,998,1,1,6.625,326820,30.18,31.97,5,9,0,0,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821060,Boston,23,009,99999,9664.00,7.003,72875,83194,32346,88300,766550,94,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,54,998,1,1,6.625,766550,17.45,35,5,9,30,1,PT01,99,9999,9999-12-31,1,7,7,7,7,5,8,8,8,8,2,1
2024,2821061,Boston,23,005,38860,0040.01,10.221,105562,104743,18590,112500,367200,80,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,30,31,1,1,6.5,367200,14.86,23.9,4,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821062,Boston,25,013,44140,8019.01,91.275,29198,92168,3523,96500,180500,95,2024,2024,1,01,0,360,360,01,1,1,6,8,2,4,61,998,1,1,6.625,180500,41.64,41.93,5,9,30,0,PT01,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821063,Boston,25,005,39300,6134.00,20.862,121616,103773,10858,113200,445550,95,2024,2024,1,01,0,360,360,01,2,1,2,5,1,2,26,27,1,1,6.75,445550,31.6,33.2,5,4,30,0,PT06,99,9999,9999-12-31,2,7,7,7,7,1,7,7,7,7,2,1
2024,2821064,Boston,25,013,44140,8132.06,14.296,117051,92168,9647,96500,320000,80,2024,2024,1,01,0,360,360,01,2,0,5,5,2,2,46,28,1,1,6.625,320000,26.51,31.89,5,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821065,Boston,25,025,14460,1005.00,85.797,101399,134646,10573,142000,576000,90,2024,2024,1,01,0,360,360,01,1,1,2,8,1,4,28,998,1,1,6.75,576000,44.76,45.13,5,9,25,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821066,Boston,25,003,38340,9261.00,10.941,96429,92531,8011,101900,261000,90,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,37,34,1,1,6.875,261000,27.34,45.69,4,4,25,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821067,Boston,25,025,14460,0703.01,23.769,250001,134646,21251,142000,610400,80,2024,2024,1,01,0,360,360,01,1,0,5,8,1,4,28,998,1,1,6.5,610400,22.1,24.66,4,9,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821068,Boston,25,017,14460,3683.00,49.384,117300,134646,18751,142000,568750,65,2024,2024,1,01,0,360,360,01,2,0,6,6,3,3,39,39,1,1,6.125,568750,23.47,37.02,5,5,0,0,PT06,99,9999,9999-12-31,3,7,7,7,7,3,7,7,7,7,2,1
2024,2821069,Boston,25,017,14460,3501.08,56.085,93476,134646,18634,142000,470000,41,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,37,998,1,1,5.75,470000,21.2,21.2,5,9,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821070,Boston,09,003,25540,4054.01,19.906,122768,115967,9166,122400,308000,64,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,29,27,1,1,6.375,308000,30.03,36.8,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821071,Boston,25,017,14460,3382.00,40.342,197868,134646,18549,142000,580000,50,2024,2024,1,01,0,360,360,01,2,0,2,2,1,2,40,40,1,1,6.625,580000,25.75,26.4,4,4,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821072,Boston,25,017,14460,3737.00,22.989,250001,134646,25334,142000,615000,24,2024,2024,1,01,0,360,360,01,2,0,5,5,2,1,37,40,1,1,6.625,615000,22.32,39.78,4,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821073,Boston,25,001,12700,0150.01,19.735,111318,118599,13434,122700,370000,53,2024,2024,1,01,0,360,360,01,2,0,5,5,1,2,62,59,1,1,6.625,370000,26.25,31.66,5,5,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821074,Boston,25,001,12700,0139.00,8.569,120441,118599,12012,122700,320000,80,2024,2024,1,01,0,360,360,01,1,1,5,8,1,4,58,998,1,1,6.99,320000,23.18,26.36,5,9,0,0,PT06,99,9999,9999-12-31,3,7,7,7,7,5,8,8,8,8,2,1
2024,2821075,Boston,25,017,14460,3261.02,13.713,210234,134646,15305,142000,245000,48,2024,2024,1,01,0,360,360,01,2,1,5,5,2,1,38,36,1,1,6.125,245000,14.61,15.07,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821076,Boston,27,053,33460,0260.27,19.17,190526,119274,14588,123700,233000,50,2024,2024,1,01,0,360,360,01,2,1,5,5,1,2,39,44,1,1,6.875,233000,15.38,15.59,5,5,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821077,Boston,25,023,14460,5051.03,6.335,250001,134646,20046,142000,190000,32,2024,2024,6,01,0,360,360,01,2,0,5,5,1,1,73,69,1,1,6.75,190000,26.2,26.72,5,2,0,0,PT06,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
2024,2821078,Boston,33,007,13620,9509.00,6.027,87454,99846,28000,104500,312000,80,2024,2024,1,01,0,360,360,01,2,0,6,5,3,1,44,35,2,1,6.875,312000,9.68,27.46,5,4,0,1,PT01,99,9999,9999-12-31,3,7,7,7,7,2,7,7,7,7,2,1
2024,2821079,Boston,50,027,30100,9660.00,8.991,66579,94699,8778,100500,226400,80,2024,2024,1,01,0,360,360,01,1,0,5,8,2,4,41,998,1,1,6.75,226400,22.6,37.24,5,9,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,5,8,8,8,8,2,1
2024,2821080,Boston,25,017,14460,3593.03,26.049,197675,134646,11900,142000,555000,50,2024,2024,6,01,0,360,360,01,2,0,3,5,1,2,38,37,1,1,7,555000,42,47.48,4,3,0,0,PT01,99,9999,9999-12-31,2,7,7,7,7,2,7,7,7,7,2,1
